"Year","District","Block","Crop","Yield"
2014,"Jhajjar","Matanhail","Paddy","2220"
2014,"Jhajjar","Bahadurgarh","Paddy","2327"
2014,"Sonepat","Sonepat","Paddy","2814"
2014,"Sonepat","Rai","Paddy","2591"
2014,"Sonepat","Kharkhoda","Paddy","2590"
2014,"Sonepat","Gohana","Paddy","2401"
2014,"Sonepat","Kathura","Paddy","2273"
2014,"Sonepat","Mundlana","Paddy","2188"
2014,"Sonepat","Ganaur","Paddy","2729"
2014,"Gurgaon","Gurgaon","Paddy","3113"
2014,"Gurgaon","Farrukh Nagar","Paddy","3113"
2014,"Gurgaon","Sohna","Paddy","3113"
2014,"Gurgaon","Pataudi","Paddy","3113"
2014,"Mewat","Nuh","Paddy","3113"
2014,"Mewat","Tauru","Paddy","3113"
2014,"Mewat","Ferozpur Jhirka","Paddy","0"
2014,"Mewat","Nagina","Paddy","3113"
2014,"Mewat","Punhana","Paddy","3113"
2014,"Faridabad","Faridabad","Paddy","2783"
2014,"Faridabad","B/garh","Paddy","2581"
2014,"Palwal","Palwal","Paddy","2820"
2014,"Palwal","Hodal","Paddy","2777"
2014,"Palwal","Hassanpur","Paddy","2687"
2014,"Palwal","Hathin","Paddy","2064"
2014,"Panipat","Panipat","Paddy","2631"
2014,"Panipat","Samalkha","Paddy","1367"
2014,"Panipat","Matlauda","Paddy","2804"
2014,"Panipat","Bapoli","Paddy","2884"
2014,"Panipat","Israna","Paddy","2900"
2014,"Karnal","Karnal","Paddy","3169"
2014,"Karnal","Nissing","Paddy","3377"
2014,"Karnal","Indri","Paddy","3457"
2014,"Karnal","Gharaunda","Paddy","3188"
2014,"Karnal","Assandh","Paddy","3304"
2014,"Karnal","Nilokheri","Paddy","2890"
2014,"Kurukshetra","Thanesar","Paddy","3594"
2014,"Kurukshetra","Shahabad","Paddy","3894"
2014,"Kurukshetra","Pehowa","Paddy","3102"
2014,"Kurukshetra","Ladwa","Paddy","3281"
2014,"Kurukshetra","Babain","Paddy","3935"
2014,"Kaithal","Kaithal","Paddy","2993"
2014,"Kaithal","Pundri","Paddy","2731"
2014,"Kaithal","Kalayat","Paddy","2565"
2014,"Kaithal","Rajound","Paddy","2693"
2014,"Kaithal","Gulha","Paddy","3721"
2014,"Kaithal","Siwan","Paddy","4400"
2014,"Ambala","Ambala-I","Paddy","2888"
2014,"Ambala","Ambala-II","Paddy","3889"
2014,"Ambala","Barara","Paddy","3650"
2014,"Ambala","Saha","Paddy","4150"
2014,"Ambala","Naraingarh","Paddy","3952"
2014,"Ambala","Sahazadpur","Paddy","3443"
2014,"Panchkula","Morni","Paddy","1514"
2014,"Panchkula","Barwala","Paddy","2995"
2014,"Panchkula","Raipurrani","Paddy","3282"
2014,"Panchkula","Pinjore","Paddy","5537"
2014,"Yamuna Nagar","Jagadhari","Paddy","3537"
2014,"Yamuna Nagar","Bilaspur","Paddy","3658"
2014,"Yamuna Nagar","Radaur","Paddy","4107"
2014,"Yamuna Nagar","Sadaura","Paddy","4246"
2014,"Yamuna Nagar","Chhachhrauli","Paddy","3678"
2014,"Yamuna Nagar","Mustafabad","Paddy","3642"
2014,"Jind","Jind","Paddy","2768"
2014,"Jind","Julana","Paddy","2694"
2014,"Jind","Alewa","Paddy","2951"
2014,"Jind","Safidon","Paddy","2799"
2014,"Jind","Pillukhera","Paddy","2147"
2014,"Jind","Uchana","Paddy","2742"
2014,"Jind","Narwana","Paddy","2793"
2014,"Mahendergarh","Kanina","Paddy","0"
2014,"Mahendergarh","Mahendergarh","Paddy","0"
2014,"Mahendergarh","Ateli","Paddy","0"
2014,"Mahendergarh","Narnaul","Paddy","0"
2014,"Mahendergarh","Nangal Chaudhary","Paddy","0"
2014,"Rewari","Rewari","Paddy","3113"
2014,"Rewari","Khol","Paddy","3113"
2014,"Rewari","Jatusana","Paddy","3113"
2014,"Rewari","Bawal","Paddy","0"
2014,"Rewari","Nahar","Paddy","0"
2014,"Hisar","Hansi I","Bajra","1476"
2014,"Hisar","Hansi-II","Bajra","1625"
2014,"Hisar","Narnaund","Bajra","1657"
2014,"Hisar","Hisar I","Bajra","2095"
2014,"Hisar","Hisar II","Bajra","959"
2014,"Hisar","Barwala","Bajra","2029"
2014,"Hisar","Uklana","Bajra","1883"
2014,"Hisar","Agroha","Bajra","1708"
2014,"Hisar","Adampur","Bajra","1143"
2014,"Fatehabad","Ratia","Bajra","2595"
2014,"Fatehabad","Fatehabad","Bajra","2069"
2014,"Fatehabad","Bhattukalan","Bajra","2012"
2014,"Fatehabad","Bhuna","Bajra","1687"
2014,"Fatehabad","Tohana","Bajra","3003"
2014,"Fatehabad","Jakhal","Bajra","0"
2014,"Sirsa","Sirsa","Bajra","1542"
2014,"Sirsa","Nathusari","Bajra","1548"
2014,"Sirsa","Baragudha","Bajra","0"
2014,"Sirsa","Rania","Bajra","1316"
2014,"Sirsa","Ellenabad","Bajra","1785"
2014,"Sirsa","Dabwali","Bajra","2088"
2014,"Sirsa","Odhan","Bajra","0"
2014,"Bhiwani","Loharu","Bajra","1784"
2014,"Bhiwani","Bhiwani","Bajra","1676"
2014,"Bhiwani","Tosham","Bajra","905"
2014,"Bhiwani","Bawani Khera","Bajra","1879"
2014,"Bhiwani","Dadri-I","Bajra","1416"
2014,"Bhiwani","Dadri-II","Bajra","1707"
2014,"Bhiwani","Badhra","Bajra","1009"
2014,"Bhiwani","Siwani","Bajra","705"
2014,"Bhiwani","Kairu","Bajra","1362"
2014,"Bhiwani","Behal","Bajra","1464"
2014,"Rohtak","Lakhan Majra","Bajra","1331"
2014,"Rohtak","Rohtak","Bajra","2080"
2014,"Rohtak","Sampla","Bajra","1708"
2014,"Rohtak","Meham","Bajra","1785"
2014,"Rohtak","Kalanaur","Bajra","1796"
2014,"Jhajjar","Jhajjar","Bajra","1603"
2014,"Jhajjar","Beri","Bajra","1174"
2014,"Jhajjar","Salhawas","Bajra","2084"
2014,"Jhajjar","Matanhail","Bajra","1716"
2014,"Jhajjar","Bahadurgarh","Bajra","2133"
2014,"Sonepat","Sonepat","Bajra","1943"
2014,"Sonepat","Rai","Bajra","2106"
2014,"Sonepat","Kharkhoda","Bajra","2192"
2014,"Sonepat","Gohana","Bajra","1870"
2014,"Sonepat","Kathura","Bajra","2293"
2014,"Sonepat","Mundlana","Bajra","1427"
2014,"Sonepat","Ganaur","Bajra","1680"
2014,"Gurgaon","Gurgaon","Bajra","2158"
2014,"Gurgaon","Farrukh Nagar","Bajra","1464"
2014,"Gurgaon","Sohna","Bajra","1142"
2014,"Gurgaon","Pataudi","Bajra","2348"
2014,"Mewat","Nuh","Bajra","1448"
2014,"Mewat","Tauru","Bajra","2041"
2014,"Mewat","Ferozpur Jhirka","Bajra","1529"
2014,"Mewat","Nagina","Bajra","1339"
2014,"Mewat","Punhana","Bajra","2187"
2014,"Faridabad","Faridabad","Bajra","2095"
2014,"Faridabad","B/garh","Bajra","1494"
2014,"Palwal","Palwal","Bajra","2405"
2014,"Palwal","Hodal","Bajra","1616"
2014,"Palwal","Hassanpur","Bajra","1719"
2014,"Palwal","Hathin","Bajra","1737"
2014,"Panipat","Panipat","Bajra","0"
2014,"Panipat","Samalkha","Bajra","1749"
2014,"Panipat","Matlauda","Bajra","0"
2014,"Panipat","Bapoli","Bajra","0"
2014,"Panipat","Israna","Bajra","1749"
2014,"Karnal","Karnal","Bajra","0"
2014,"Karnal","Nissing","Bajra","0"
2014,"Karnal","Indri","Bajra","0"
2014,"Karnal","Gharaunda","Bajra","1749"
2014,"Karnal","Assandh","Bajra","1749"
2014,"Karnal","Nilokheri","Bajra","0"
2014,"Kurukshetra","Thanesar","Bajra","0"
2014,"Kurukshetra","Shahabad","Bajra","0"
2014,"Kurukshetra","Pehowa","Bajra","0"
2014,"Kurukshetra","Ladwa","Bajra","0"
2014,"Kurukshetra","Babain","Bajra","0"
2014,"Kaithal","Kaithal","Bajra","2199"
2014,"Kaithal","Pundri","Bajra","2311"
2014,"Kaithal","Kalayat","Bajra","2737"
2014,"Kaithal","Rajound","Bajra","2139"
2014,"Kaithal","Gulha","Bajra","0"
2014,"Kaithal","Siwan","Bajra","0"
2014,"Ambala","Ambala-I","Bajra","0"
2014,"Ambala","Ambala-II","Bajra","0"
2014,"Ambala","Barara","Bajra","1749"
2014,"Ambala","Saha","Bajra","0"
2014,"Ambala","Naraingarh","Bajra","1749"
2014,"Ambala","Sahazadpur","Bajra","1749"
2014,"Panchkula","Morni","Bajra","0"
2014,"Panchkula","Barwala","Bajra","1749"
2014,"Panchkula","Raipurrani","Bajra","1749"
2014,"Panchkula","Pinjore","Bajra","0"
2014,"Yamuna Nagar","Jagadhari","Bajra","0"
2014,"Yamuna Nagar","Bilaspur","Bajra","1749"
2014,"Yamuna Nagar","Radaur","Bajra","0"
2014,"Yamuna Nagar","Sadaura","Bajra","1749"
2014,"Yamuna Nagar","Chhachhrauli","Bajra","1749"
2014,"Yamuna Nagar","Mustafabad","Bajra","0"
2014,"Jind","Jind","Bajra","1932"
2014,"Jind","Julana","Bajra","1326"
2014,"Jind","Alewa","Bajra","1943"
2014,"Jind","Safidon","Bajra","2073"
2014,"Jind","Pillukhera","Bajra","2077"
2014,"Jind","Uchana","Bajra","2466"
2014,"Jind","Narwana","Bajra","2230"
2014,"Mahendergarh","Kanina","Bajra","2189"
2014,"Mahendergarh","Mahendergarh","Bajra","1918"
2014,"Mahendergarh","Ateli","Bajra","1862"
2014,"Mahendergarh","Narnaul","Bajra","1351"
2014,"Mahendergarh","Nangal Chaudhary","Bajra","1233"
2014,"Rewari","Rewari","Bajra","2284"
2014,"Rewari","Khol","Bajra","1903"
2014,"Rewari","Jatusana","Bajra","2440"
2014,"Rewari","Bawal","Bajra","2535"
2014,"Rewari","Nahar","Bajra","2476"
2014,"Hisar","Hansi I","Maize","0"
2014,"Hisar","Hansi-II","Maize","0"
2014,"Hisar","Narnaund","Maize","0"
2014,"Hisar","Hisar I","Maize","0"
2014,"Hisar","Hisar II","Maize","0"
2014,"Hisar","Barwala","Maize","0"
2014,"Hisar","Uklana","Maize","0"
2014,"Hisar","Agroha","Maize","0"
2014,"Hisar","Adampur","Maize","0"
2014,"Fatehabad","Ratia","Maize","0"
2014,"Fatehabad","Fatehabad","Maize","0"
2014,"Fatehabad","Bhattukalan","Maize","0"
2014,"Fatehabad","Bhuna","Maize","0"
2014,"Fatehabad","Tohana","Maize","0"
2014,"Fatehabad","Jakhal","Maize","0"
2014,"Sirsa","Sirsa","Maize","0"
2014,"Sirsa","Nathusari","Maize","0"
2014,"Sirsa","Baragudha","Maize","0"
2014,"Sirsa","Rania","Maize","0"
2014,"Sirsa","Ellenabad","Maize","0"
2014,"Sirsa","Dabwali","Maize","0"
2014,"Sirsa","Odhan","Maize","0"
2014,"Bhiwani","Loharu","Maize","0"
2014,"Bhiwani","Bhiwani","Maize","0"
2014,"Bhiwani","Tosham","Maize","0"
2014,"Bhiwani","Bawani Khera","Maize","0"
2014,"Bhiwani","Dadri-I","Maize","0"
2014,"Bhiwani","Dadri-II","Maize","0"
2014,"Bhiwani","Badhra","Maize","0"
2014,"Bhiwani","Siwani","Maize","0"
2014,"Bhiwani","Kairu","Maize","0"
2014,"Bhiwani","Behal","Maize","0"
2014,"Rohtak","Lakhan Majra","Maize","2250"
2014,"Rohtak","Rohtak","Maize","2250"
2014,"Rohtak","Sampla","Maize","0"
2014,"Rohtak","Meham","Maize","0"
2014,"Rohtak","Kalanaur","Maize","2250"
2014,"Jhajjar","Jhajjar","Maize","0"
2014,"Jhajjar","Beri","Maize","0"
2014,"Jhajjar","Salhawas","Maize","0"
2014,"Jhajjar","Matanhail","Maize","0"
2014,"Jhajjar","Bahadurgarh","Maize","2250"
2014,"Sonepat","Sonepat","Maize","2250"
2014,"Sonepat","Rai","Maize","2250"
2014,"Sonepat","Kharkhoda","Maize","2250"
2014,"Sonepat","Gohana","Maize","0"
2014,"Sonepat","Kathura","Maize","2250"
2014,"Sonepat","Mundlana","Maize","0"
2014,"Sonepat","Ganaur","Maize","0"
2014,"Gurgaon","Gurgaon","Maize","0"
2014,"Gurgaon","Farrukh Nagar","Maize","0"
2014,"Gurgaon","Sohna","Maize","0"
2014,"Gurgaon","Pataudi","Maize","0"
2014,"Mewat","Nuh","Maize","0"
2014,"Mewat","Tauru","Maize","0"
2014,"Mewat","Ferozpur Jhirka","Maize","0"
2014,"Mewat","Nagina","Maize","0"
2014,"Mewat","Punhana","Maize","0"
2014,"Faridabad","Faridabad","Maize","0"
2014,"Faridabad","B/garh","Maize","0"
2014,"Palwal","Palwal","Maize","0"
2014,"Palwal","Hodal","Maize","0"
2014,"Palwal","Hassanpur","Maize","0"
2014,"Palwal","Hathin","Maize","0"
2014,"Panipat","Panipat","Maize","0"
2014,"Panipat","Samalkha","Maize","0"
2014,"Panipat","Matlauda","Maize","0"
2014,"Panipat","Bapoli","Maize","0"
2014,"Panipat","Israna","Maize","0"
2014,"Karnal","Karnal","Maize","2250"
2014,"Karnal","Nissing","Maize","0"
2014,"Karnal","Indri","Maize","0"
2014,"Karnal","Gharaunda","Maize","2250"
2014,"Karnal","Assandh","Maize","0"
2014,"Karnal","Nilokheri","Maize","0"
2014,"Kurukshetra","Thanesar","Maize","0"
2014,"Kurukshetra","Shahabad","Maize","0"
2014,"Kurukshetra","Pehowa","Maize","0"
2014,"Kurukshetra","Ladwa","Maize","0"
2014,"Kurukshetra","Babain","Maize","0"
2014,"Kaithal","Kaithal","Maize","2250"
2014,"Kaithal","Pundri","Maize","0"
2014,"Kaithal","Kalayat","Maize","0"
2014,"Kaithal","Rajound","Maize","0"
2014,"Kaithal","Gulha","Maize","0"
2014,"Kaithal","Siwan","Maize","0"
2014,"Ambala","Ambala-I","Maize","0"
2014,"Ambala","Ambala-II","Maize","0"
2014,"Ambala","Barara","Maize","3722"
2014,"Ambala","Saha","Maize","0"
2014,"Ambala","Naraingarh","Maize","4283"
2014,"Ambala","Sahazadpur","Maize","3373"
2014,"Panchkula","Morni","Maize","2912"
2014,"Panchkula","Barwala","Maize","1708"
2014,"Panchkula","Raipurrani","Maize","2009"
2014,"Panchkula","Pinjore","Maize","1766"
2014,"Yamuna Nagar","Jagadhari","Maize","0"
2014,"Yamuna Nagar","Bilaspur","Maize","2139"
2014,"Yamuna Nagar","Radaur","Maize","0"
2014,"Yamuna Nagar","Sadaura","Maize","2176"
2014,"Yamuna Nagar","Chhachhrauli","Maize","2303"
2014,"Yamuna Nagar","Mustafabad","Maize","0"
2014,"Jind","Jind","Maize","0"
2014,"Jind","Julana","Maize","0"
2014,"Jind","Alewa","Maize","0"
2014,"Jind","Safidon","Maize","0"
2014,"Jind","Pillukhera","Maize","0"
2014,"Jind","Uchana","Maize","0"
2014,"Jind","Narwana","Maize","0"
2014,"Mahendergarh","Kanina","Maize","0"
2014,"Mahendergarh","Mahendergarh","Maize","0"
2014,"Mahendergarh","Ateli","Maize","0"
2014,"Mahendergarh","Narnaul","Maize","0"
2014,"Mahendergarh","Nangal Chaudhary","Maize","0"
2014,"Rewari","Rewari","Maize","0"
2014,"Rewari","Khol","Maize","0"
2014,"Rewari","Jatusana","Maize","0"
2014,"Rewari","Bawal","Maize","0"
2014,"Rewari","Nahar","Maize","0"
2014,"Hisar","Hansi I","Sugarcane","72878"
2014,"Hisar","Hansi-II","Sugarcane","80138"
2014,"Hisar","Narnaund","Sugarcane","75000"
2014,"Hisar","Hisar I","Sugarcane","35400"
2014,"Hisar","Hisar II","Sugarcane","86000"
2014,"Hisar","Barwala","Sugarcane","17200"
2014,"Hisar","Uklana","Sugarcane","80060"
2014,"Hisar","Agroha","Sugarcane","63000"
2014,"Hisar","Adampur","Sugarcane","0"
2014,"Fatehabad","Ratia","Sugarcane","88400 "
2014,"Fatehabad","Fatehabad","Sugarcane","75588 "
2014,"Fatehabad","Bhattukalan","Sugarcane","82260 "
2014,"Fatehabad","Bhuna","Sugarcane","77000 "
2014,"Fatehabad","Tohana","Sugarcane","62748 "
2014,"Fatehabad","Jakhal","Sugarcane","106000 "
2014,"Sirsa","Sirsa","Sugarcane","0 "
2014,"Sirsa","Nathusari","Sugarcane","73907 "
2014,"Sirsa","Baragudha","Sugarcane","0 "
2014,"Sirsa","Rania","Sugarcane","0 "
2014,"Sirsa","Ellenabad","Sugarcane","0 "
2014,"Sirsa","Dabwali","Sugarcane","0 "
2014,"Sirsa","Odhan","Sugarcane","0 "
2014,"Bhiwani","Loharu","Sugarcane","0 "
2014,"Bhiwani","Bhiwani","Sugarcane","58200 "
2014,"Bhiwani","Tosham","Sugarcane","0 "
2014,"Bhiwani","Bawani Khera","Sugarcane","85150 "
2014,"Bhiwani","Dadri-I","Sugarcane","76167 "
2014,"Bhiwani","Dadri-II","Sugarcane","0 "
2014,"Bhiwani","Badhra","Sugarcane","0 "
2014,"Bhiwani","Siwani","Sugarcane","0 "
2014,"Bhiwani","Kairu","Sugarcane","0 "
2014,"Bhiwani","Behal","Sugarcane","0 "
2014,"Rohtak","Lakhan Majra","Sugarcane","71530 "
2014,"Rohtak","Rohtak","Sugarcane","59618 "
2014,"Rohtak","Sampla","Sugarcane","80200 "
2014,"Rohtak","Meham","Sugarcane","67145"
2014,"Rohtak","Kalanaur","Sugarcane","66738 "
2014,"Jhajjar","Jhajjar","Sugarcane","49430 "
2014,"Jhajjar","Beri","Sugarcane","80400 "
2014,"Jhajjar","Salhawas","Sugarcane","67240 "
2014,"Jhajjar","Matanhail","Sugarcane","71574 "
2014,"Jhajjar","Bahadurgarh","Sugarcane","71574 "
2014,"Sonepat","Sonepat","Sugarcane","87717 "
2014,"Sonepat","Rai","Sugarcane","79474 "
2014,"Sonepat","Kharkhoda","Sugarcane","67520 "
2014,"Sonepat","Gohana","Sugarcane","60667 "
2014,"Sonepat","Kathura","Sugarcane","85475 "
2014,"Sonepat","Mundlana","Sugarcane","65050 "
2014,"Sonepat","Ganaur","Sugarcane","89236 "
2014,"Gurgaon","Gurgaon","Sugarcane","0 "
2014,"Gurgaon","Farrukh Nagar","Sugarcane","0 "
2014,"Gurgaon","Sohna","Sugarcane","0 "
2014,"Gurgaon","Pataudi","Sugarcane","0 "
2014,"Mewat","Nuh","Sugarcane","73907 "
2014,"Mewat","Tauru","Sugarcane","0 "
2014,"Mewat","Ferozpur Jhirka","Sugarcane","0 "
2014,"Mewat","Nagina","Sugarcane","0 "
2014,"Mewat","Punhana","Sugarcane","73907 "
2014,"Faridabad","Faridabad","Sugarcane","0 "
2014,"Faridabad","B/garh","Sugarcane","76333 "
2014,"Palwal","Palwal","Sugarcane","30900 "
2014,"Palwal","Hodal","Sugarcane","47153 "
2014,"Palwal","Hassanpur","Sugarcane","28920 "
2014,"Palwal","Hathin","Sugarcane","62650 "
2014,"Panipat","Panipat","Sugarcane","89500 "
2014,"Panipat","Samalkha","Sugarcane","76000 "
2014,"Panipat","Matlauda","Sugarcane","98000 "
2014,"Panipat","Bapoli","Sugarcane","0"
2014,"Panipat","Israna","Sugarcane","94500 "
2014,"Karnal","Karnal","Sugarcane","92970 "
2014,"Karnal","Nissing","Sugarcane","93850 "
2014,"Karnal","Indri","Sugarcane","80388 "
2014,"Karnal","Gharaunda","Sugarcane","87438 "
2014,"Karnal","Assandh","Sugarcane","81900 "
2014,"Karnal","Nilokheri","Sugarcane","67800 "
2014,"Kurukshetra","Thanesar","Sugarcane","84309 "
2014,"Kurukshetra","Shahabad","Sugarcane","76647 "
2014,"Kurukshetra","Pehowa","Sugarcane","87571 "
2014,"Kurukshetra","Ladwa","Sugarcane","86337 "
2014,"Kurukshetra","Babain","Sugarcane","79983 "
2014,"Kaithal","Kaithal","Sugarcane","85700 "
2014,"Kaithal","Pundri","Sugarcane","65270 "
2014,"Kaithal","Kalayat","Sugarcane","81650 "
2014,"Kaithal","Rajound","Sugarcane","38200 "
2014,"Kaithal","Gulha","Sugarcane","71253 "
2014,"Kaithal","Siwan","Sugarcane","68920 "
2014,"Ambala","Ambala-I","Sugarcane","66100 "
2014,"Ambala","Ambala-II","Sugarcane","72000 "
2014,"Ambala","Barara","Sugarcane","73323 "
2014,"Ambala","Saha","Sugarcane","62800 "
2014,"Ambala","Naraingarh","Sugarcane","61340 "
2014,"Ambala","Sahazadpur","Sugarcane","70435 "
2014,"Panchkula","Morni","Sugarcane","0 "
2014,"Panchkula","Barwala","Sugarcane","62000 "
2014,"Panchkula","Raipurrani","Sugarcane","56700 "
2014,"Panchkula","Pinjore","Sugarcane","0 "
2014,"Yamuna Nagar","Jagadhari","Sugarcane","70856 "
2014,"Yamuna Nagar","Bilaspur","Sugarcane","66333 "
2014,"Yamuna Nagar","Radaur","Sugarcane","80748 "
2014,"Yamuna Nagar","Sadaura","Sugarcane","75601 "
2014,"Yamuna Nagar","Chhachhrauli","Sugarcane","61295 "
2014,"Yamuna Nagar","Mustafabad","Sugarcane","68886 "
2014,"Jind","Jind","Sugarcane","70735 "
2014,"Jind","Julana","Sugarcane","70707 "
2014,"Jind","Alewa","Sugarcane","60850 "
2014,"Jind","Safidon","Sugarcane","67467 "
2014,"Jind","Pillukhera","Sugarcane","69600 "
2014,"Jind","Uchana","Sugarcane","56360 "
2014,"Jind","Narwana","Sugarcane","0 "
2014,"Mahendergarh","Kanina","Sugarcane","0"
2014,"Mahendergarh","Mahendergarh","Sugarcane","0"
2014,"Mahendergarh","Ateli","Sugarcane","0"
2014,"Mahendergarh","Narnaul","Sugarcane","0"
2014,"Mahendergarh","Nangal Chaudhary","Sugarcane","0"
2014,"Rewari","Rewari","Sugarcane","0"
2014,"Rewari","Khol","Sugarcane","0"
2014,"Rewari","Jatusana","Sugarcane","0"
2014,"Rewari","Bawal","Sugarcane","0"
2014,"Rewari","Nahar","Sugarcane","0"
2014,"Hisar","Hansi I","Cotton","350"
2014,"Hisar","Hansi-II","Cotton","332"
2014,"Hisar","Narnaund","Cotton","343"
2014,"Hisar","Hisar I","Cotton","0"
2014,"Hisar","Hisar II","Cotton","336"
2014,"Hisar","Barwala","Cotton","487"
2014,"Hisar","Uklana","Cotton","366"
2014,"Hisar","Agroha","Cotton","550"
2014,"Hisar","Adampur","Cotton","357"
2014,"Fatehabad","Ratia","Cotton","725"
2014,"Fatehabad","Fatehabad","Cotton","702"
2014,"Fatehabad","Bhattukalan","Cotton","648"
2014,"Fatehabad","Bhuna","Cotton","709"
2014,"Fatehabad","Tohana","Cotton","631"
2014,"Fatehabad","Jakhal","Cotton","523"
2014,"Sirsa","Sirsa","Cotton","721"
2014,"Sirsa","Nathusari","Cotton","619"
2014,"Sirsa","Baragudha","Cotton","583"
2014,"Sirsa","Rania","Cotton","622"
2014,"Sirsa","Ellenabad","Cotton","641"
2014,"Sirsa","Dabwali","Cotton","579"
2014,"Sirsa","Odhan","Cotton","586"
2014,"Bhiwani","Loharu","Cotton","605"
2014,"Bhiwani","Bhiwani","Cotton","256"
2014,"Bhiwani","Tosham","Cotton","379"
2014,"Bhiwani","Bawani Khera","Cotton","337"
2014,"Bhiwani","Dadri-I","Cotton","433"
2014,"Bhiwani","Dadri-II","Cotton","543"
2014,"Bhiwani","Badhra","Cotton","447"
2014,"Bhiwani","Siwani","Cotton","426"
2014,"Bhiwani","Kairu","Cotton","402"
2014,"Bhiwani","Behal","Cotton","511"
2014,"Rohtak","Lakhan Majra","Cotton","241"
2014,"Rohtak","Rohtak","Cotton","450"
2014,"Rohtak","Sampla","Cotton","337"
2014,"Rohtak","Meham","Cotton","272"
2014,"Rohtak","Kalanaur","Cotton","456"
2014,"Jhajjar","Jhajjar","Cotton","501"
2014,"Jhajjar","Beri","Cotton","501"
2014,"Jhajjar","Salhawas","Cotton","501"
2014,"Jhajjar","Matanhail","Cotton","501"
2014,"Jhajjar","Bahadurgarh","Cotton","501"
2014,"Sonepat","Sonepat","Cotton","482"
2014,"Sonepat","Rai","Cotton","482"
2014,"Sonepat","Kharkhoda","Cotton","482"
2014,"Sonepat","Gohana","Cotton","500"
2014,"Sonepat","Kathura","Cotton","589"
2014,"Sonepat","Mundlana","Cotton","358"
2014,"Sonepat","Ganaur","Cotton","482"
2014,"Gurgaon","Gurgaon","Cotton","0"
2014,"Gurgaon","Farrukh Nagar","Cotton","510"
2014,"Gurgaon","Sohna","Cotton","0"
2014,"Gurgaon","Pataudi","Cotton","510"
2014,"Mewat","Nuh","Cotton","510"
2014,"Mewat","Tauru","Cotton","510"
2014,"Mewat","Ferozpur Jhirka","Cotton","510"
2014,"Mewat","Nagina","Cotton","0"
2014,"Mewat","Punhana","Cotton","510"
2014,"Faridabad","Faridabad","Cotton","0"
2014,"Faridabad","B/garh","Cotton","510"
2014,"Palwal","Palwal","Cotton","510"
2014,"Palwal","Hodal","Cotton","510"
2014,"Palwal","Hassanpur","Cotton","510"
2014,"Palwal","Hathin","Cotton","510"
2014,"Panipat","Panipat","Cotton","0"
2014,"Panipat","Samalkha","Cotton","0"
2014,"Panipat","Matlauda","Cotton","0"
2014,"Panipat","Bapoli","Cotton","0"
2014,"Panipat","Israna","Cotton","0"
2014,"Karnal","Karnal","Cotton","0"
2014,"Karnal","Nissing","Cotton","0"
2014,"Karnal","Indri","Cotton","0"
2014,"Karnal","Gharaunda","Cotton","0"
2014,"Karnal","Assandh","Cotton","0"
2014,"Karnal","Nilokheri","Cotton","0"
2014,"Kurukshetra","Thanesar","Cotton","0"
2014,"Kurukshetra","Shahabad","Cotton","0"
2014,"Kurukshetra","Pehowa","Cotton","0"
2014,"Kurukshetra","Ladwa","Cotton","0"
2014,"Kurukshetra","Babain","Cotton","0"
2014,"Kaithal","Kaithal","Cotton","472"
2014,"Kaithal","Pundri","Cotton","558"
2014,"Kaithal","Kalayat","Cotton","585"
2014,"Kaithal","Rajound","Cotton","599"
2014,"Kaithal","Gulha","Cotton","0"
2014,"Kaithal","Siwan","Cotton","0"
2014,"Ambala","Ambala-I","Cotton","0"
2014,"Ambala","Ambala-II","Cotton","0"
2014,"Ambala","Barara","Cotton","0"
2014,"Ambala","Saha","Cotton","0"
2014,"Ambala","Naraingarh","Cotton","0"
2014,"Ambala","Sahazadpur","Cotton","0"
2014,"Panchkula","Morni","Cotton","0"
2014,"Panchkula","Barwala","Cotton","0"
2014,"Panchkula","Raipurrani","Cotton","0"
2014,"Panchkula","Pinjore","Cotton","0"
2014,"Yamuna Nagar","Jagadhari","Cotton","0"
2014,"Yamuna Nagar","Bilaspur","Cotton","0"
2014,"Yamuna Nagar","Radaur","Cotton","0"
2014,"Yamuna Nagar","Sadaura","Cotton","0"
2014,"Yamuna Nagar","Chhachhrauli","Cotton","0"
2014,"Yamuna Nagar","Mustafabad","Cotton","0"
2014,"Jind","Jind","Cotton","272"
2014,"Jind","Julana","Cotton","381"
2014,"Jind","Alewa","Cotton","455"
2014,"Jind","Safidon","Cotton","478"
2014,"Jind","Pillukhera","Cotton","485"
2014,"Jind","Uchana","Cotton","557"
2014,"Jind","Narwana","Cotton","617"
2014,"Mahendergarh","Kanina","Cotton","539"
2014,"Mahendergarh","Mahendergarh","Cotton","539"
2014,"Mahendergarh","Ateli","Cotton","539"
2014,"Mahendergarh","Narnaul","Cotton","539"
2014,"Mahendergarh","Nangal Chaudhary","Cotton","539"
2014,"Rewari","Rewari","Cotton","435"
2014,"Rewari","Khol","Cotton","435"
2014,"Rewari","Jatusana","Cotton","582"
2014,"Rewari","Bawal","Cotton","435"
2014,"Rewari","Nahar","Cotton","406"
2015,"Hisar","Hansi I","Wheat","4877"
2015,"Hisar","Hansi-II","Wheat","4273"
2015,"Hisar","Narnaund","Wheat","4722"
2015,"Hisar","Hisar I","Wheat","4711"
2015,"Hisar","Hisar II","Wheat","4676"
2015,"Hisar","Barwala","Wheat","4781"
2015,"Hisar","Uklana","Wheat","4391"
2015,"Hisar","Agroha","Wheat","4630"
