"","District","Location","Quarter","Depth"
"2119","Kurukshetra","Ram Sharan Majra-Pz","November 2015",NA
"2120","Kurukshetra","Samalkhi-Pz","November 2015",NA
"2121","Kurukshetra","Sirsala-Pz","November 2015",37.85
"2122","Kurukshetra","Tangore-Pz","November 2015",41.05
"2123","Kurukshetra","Umri-Pz","November 2015",36.49
"2124","Mahendragarh","Atali-DW","November 2015",22.6
"2125","Mahendragarh","Barda-DW","November 2015",84
"2126","Mahendragarh","Bayal","November 2015",24.4
"2127","Mahendragarh","Berundla-DW","November 2015",NA
"2128","Mahendragarh","Bhojawas-DW","November 2015",NA
"2129","Mahendragarh","Buwana-Pz","November 2015",50
"2130","Mahendragarh","Chelawas-DW","November 2015",NA
"2131","Mahendragarh","Datal-DW","November 2015",32.45
"2132","Mahendragarh","Deroli Ahir","November 2015",12.65
"2133","Mahendragarh","Deroli Ahir1","November 2015",NA
"2134","Mahendragarh","Dhancholi-DW","November 2015",35.15
"2135","Mahendragarh","Faizabad-DW","November 2015",18.95
"2136","Mahendragarh","Kalba-DW","November 2015",NA
"2137","Mahendragarh","Kharkara Bas-DW","November 2015",NA
"2138","Mahendragarh","Khatodra-Pz","November 2015",NA
"2139","Mahendragarh","Kheri","November 2015",NA
"2140","Mahendragarh","Kheri-Pz","November 2015",NA
"2141","Mahendragarh","Khodana-DW","November 2015",NA
"2142","Mahendragarh","Khodma-DW","November 2015",92.6
"2143","Mahendragarh","Kultajpur-DW","November 2015",NA
"2144","Mahendragarh","Lukhi","November 2015",NA
"2145","Mahendragarh","Nagal Kalia-DW","November 2015",51.6
"2146","Mahendragarh","Narnaul","November 2015",12.55
"2147","Mahendragarh","Pachnota-DW","November 2015",21.4
"2148","Mahendragarh","Pali-Pz","November 2015",34.3
"2149","Mahendragarh","Pathera-DW","November 2015",NA
"2150","Mahendragarh","Said Alipur-DW","November 2015",NA
"2151","Mahendragarh","Shelang-DW","November 2015",NA
"2152","Mahendragarh","Tazpur-Pz","November 2015",NA
"2153","Panchkula","Batour","November 2015",6.93
"2154","Panchkula","Bunga At Dabkhori-DW","November 2015",NA
"2155","Panchkula","Devnagar(Panchkula)","November 2015",9.52
"2156","Panchkula","Dharampur","November 2015",8.94
"2157","Panchkula","Golpura-DW","November 2015",3.02
"2158","Panchkula","Hangola","November 2015",5.49
"2159","Panchkula","Jaspur-DW","November 2015",NA
"2160","Panchkula","Jaspur-Pz","November 2015",NA
"2161","Panchkula","Jaswant Garh-DW","November 2015",3.89
"2162","Panchkula","Kakar Majra","November 2015",9.64
"2163","Panchkula","Khera","November 2015",28.3
"2164","Panchkula","Kheri-DW","November 2015",10.82
"2165","Panchkula","Kundi-DW","November 2015",18.9
"2166","Panchkula","Maranwala","November 2015",20.5
"2167","Panchkula","Mauli-DW","November 2015",23.15
"2168","Panchkula","Nadha-DW","November 2015",NA
"2169","Panchkula","Parwala","November 2015",18.3
"2170","Panchkula","Patwi","November 2015",12.95
"2171","Panchkula","Raipur Rani-Pz","November 2015",NA
"2172","Panchkula","Raipurrani","November 2015",17.3
"2173","Panchkula","Ram Nagar-DW","November 2015",NA
"2174","Panchkula","Ramgarh-DW","November 2015",NA
"2175","Panchkula","Rampur-DW","November 2015",7.14
"2176","Panchkula","Shahjahan Pur-DW","November 2015",NA
"2177","Panchkula","Toka-DW","November 2015",NA
"2178","Panipat","Babail Pz S","November 2015",NA
"2179","Panipat","Babail VS-Pz","November 2015",17.83
"2180","Panipat","Baholi-Pz","November 2015",15.86
"2181","Panipat","Bandh-Dw","November 2015",4.17
"2182","Panipat","Baupur","November 2015",7.44
"2183","Panipat","Bhallour Pz","November 2015",12.87
"2184","Panipat","Brahman Majra-Dw","November 2015",4.23
"2185","Panipat","Dakadla S","November 2015",NA
"2186","Panipat","Dharamgarh S","November 2015",16.28
"2187","Panipat","Dumiana-Dw","November 2015",3.92
"2188","Panipat","Etola-Pz-M","November 2015",13
"2189","Panipat","Etola-Pz-S","November 2015",13.13
"2190","Panipat","Hathwala-Pz","November 2015",6.55
"2191","Panipat","Israna Pz","November 2015",1.35
"2192","Panipat","Kaith-Dw","November 2015",3.64
"2193","Panipat","Karhansh Pz","November 2015",34.08
"2194","Panipat","Khalila Manjran","November 2015",3.37
"2195","Panipat","Khandra","November 2015",15.11
"2196","Panipat","Khelalla Pehl S","November 2015",NA
"2197","Panipat","Kiwana","November 2015",33.56
"2198","Panipat","Lohari (s)","November 2015",NA
"2199","Panipat","Mehmadpur","November 2015",19.32
"2200","Panipat","Nara","November 2015",19.35
"2201","Panipat","Nariana-PZ","November 2015",10.2
"2202","Panipat","Naultha","November 2015",19.57
"2203","Panipat","Nimbri- Pz","November 2015",NA
"2204","Panipat","Patti Kalyana S","November 2015",32.71
"2205","Panipat","Puther Pz","November 2015",9.87
"2206","Panipat","Samalkha-Pz","November 2015",34.64
"2207","Panipat","Sanauli Khurd-Pz","November 2015",11.02
"2208","Panipat","Shahpur","November 2015",NA
"2209","Panipat","Sink","November 2015",8.81
"2210","Panipat","Sutana-Dw","November 2015",7.39
"2211","Panipat","Tajpur S","November 2015",NA
"2212","Panipat","Untilya","November 2015",4.77
"2213","Panipat","Urlana Kalan","November 2015",13.76
"2214","Rewari","Bahu","November 2015",17.85
"2215","Rewari","Balawas","November 2015",12.62
"2216","Rewari","Bawal","November 2015",NA
"2217","Rewari","Bawal DW","November 2015",16.98
"2218","Rewari","Bawal Pz","November 2015",29.1
"2219","Rewari","Berli Khurd-DW","November 2015",14.94
"2220","Rewari","Bhakli-DW","November 2015",NA
"2221","Rewari","Bharangi-DW","November 2015",NA
"2222","Rewari","Dhana Alampur-DW","November 2015",NA
"2223","Rewari","Garhi-DW","November 2015",15.21
"2224","Rewari","Gumina","November 2015",53.1
"2225","Rewari","Gurkawas-DW","November 2015",3.7
"2226","Rewari","Hansaka-DW","November 2015",3.6
"2227","Rewari","Harinagar-DW","November 2015",17.9
"2228","Rewari","Jatusana","November 2015",23.5
"2229","Rewari","Jatuwas-DW","November 2015",NA
"2230","Rewari","Juddi-DW","November 2015",18.7
"2231","Rewari","Junawas","November 2015",NA
"2232","Rewari","Karnawas","November 2015",11.97
"2233","Rewari","Karoli-DW","November 2015",12.85
"2234","Rewari","Khera Bahu-DW","November 2015",NA
"2235","Rewari","Khol","November 2015",62.3
"2236","Rewari","Kumbhawas-DW","November 2015",15.2
"2237","Rewari","Mandola-Pz","November 2015",64.3
"2238","Rewari","Massani","November 2015",24.65
"2239","Rewari","Mubarikpur-DW","November 2015",NA
"2240","Rewari","Nahar","November 2015",19.65
"2241","Rewari","Nangal Mundi-DW","November 2015",15.2
"2242","Rewari","Palhawas-DW","November 2015",2.65
"2243","Rewari","Ratanthal-DW","November 2015",7
"2244","Rewari","Rewari","November 2015",13.3
"2245","Rewari","Rholiawas-Pz","November 2015",13
"2246","Rewari","Rohrai-DW","November 2015",5.75
"2247","Rewari","Sangwari","November 2015",6.89
"2248","Rewari","Shadipur-DW","November 2015",9.51
"2249","Rewari","Sudharana-DW","November 2015",9.51
"2250","Rohtak","Ajaib-DW","November 2015",1.78
"2251","Rohtak","Assan-DW","November 2015",2.26
"2252","Rohtak","Atail-DW","November 2015",4.89
"2253","Rohtak","Baland","November 2015",1.75
"2254","Rohtak","Baliana-DW","November 2015",2.06
"2255","Rohtak","Bhal Anandpur","November 2015",0.15
"2256","Rohtak","Bhalaut","November 2015",0.35
"2257","Rohtak","Bharain-DW","November 2015",1.02
"2258","Rohtak","Giji-DW","November 2015",4.89
"2259","Rohtak","Hassangarh","November 2015",4.8
"2260","Rohtak","Kalanaur","November 2015",2.02
"2261","Rohtak","Kanheli-DW","November 2015",1.48
"2262","Rohtak","Kansala","November 2015",1.6
"2263","Rohtak","Kharawar","November 2015",3.07
"2264","Rohtak","Kherari-DW","November 2015",1.74
"2265","Rohtak","Kiloi-DW","November 2015",1.21
"2266","Rohtak","Lahli-DW","November 2015",1.43
"2267","Rohtak","Lakhan Majara","November 2015",0.87
"2268","Rohtak","Madina","November 2015",3.61
"2269","Rohtak","Mahem","November 2015",15.52
"2270","Rohtak","Makhrauli Khurd","November 2015",1.84
"2271","Rohtak","Meham","November 2015",12.22
"2272","Rohtak","Muradpur Tekna-DW","November 2015",1.36
"2273","Rohtak","Nandal-DW","November 2015",NA
"2274","Rohtak","Nidhana","November 2015",0.96
"2275","Rohtak","Ritoli-DW","November 2015",1.02
"2276","Rohtak","Rohtak","November 2015",1.97
"2277","Rohtak","Rukhi","November 2015",1.71
"2278","Rohtak","Samargopalpur","November 2015",2.84
"2279","Rohtak","Sampla","November 2015",2.79
"2280","Rohtak","Sampla-Pz","November 2015",0.82
"2281","Rohtak","Sundana-DW","November 2015",1.41
"2282","Sirsa","Ali Mohmmad","November 2015",29.2
"2283","Sirsa","Alikan","November 2015",12.05
"2284","Sirsa","Bharu Khera-DW","November 2015",9.45
"2285","Sirsa","Bhuratwala-Pz","November 2015",10.93
"2286","Sirsa","Chaharwala","November 2015",8.88
"2287","Sirsa","Chilkani Dhab","November 2015",1.7
"2288","Sirsa","Chormar","November 2015",16.82
"2289","Sirsa","Chotala","November 2015",NA
"2290","Sirsa","Chotala-Pz","November 2015",9.03
"2291","Sirsa","Dabwali Dw","November 2015",9.31
"2292","Sirsa","Dabwali -Pz S","November 2015",8.67
"2293","Sirsa","Darba Kalan-Pz","November 2015",1.6
"2294","Sirsa","Desu Jodha-DW","November 2015",12.7
"2295","Sirsa","Desu Malkana-DW","November 2015",14.1
"2296","Sirsa","Dholpalia-DW","November 2015",8.3
"2297","Sirsa","Ding","November 2015",17.64
"2298","Sirsa","Ganga","November 2015",14.05
"2299","Sirsa","Ghushiana","November 2015",14.1
"2300","Sirsa","Gigorani","November 2015",5.49
"2301","Sirsa","Goriwala","November 2015",16.64
"2302","Sirsa","Goriwala-Pz","November 2015",NA
"2303","Sirsa","Govindgarh-DW","November 2015",14.1
"2304","Sirsa","Gudia Khera-DW","November 2015",1.53
"2305","Sirsa","Hasu","November 2015",14.63
"2306","Sirsa","Jagiwala-DW","November 2015",11.56
"2307","Sirsa","Jamal","November 2015",4.51
"2308","Sirsa","Jamal- Pz","November 2015",4.46
"2309","Sirsa","Kairanwali-DW","November 2015",1.97
"2310","Sirsa","Kalanwali Mandi-Pz","November 2015",8.07
"2311","Sirsa","Kaluwana","November 2015",10.37
"2312","Sirsa","Karamsana","November 2015",7.58
"2313","Sirsa","Kash Ram Dhab","November 2015",7.1
"2314","Sirsa","Khuiyan","November 2015",12.48
"2315","Sirsa","Kurangwali","November 2015",5.74
"2316","Sirsa","Lohgarh","November 2015",5.18
"2317","Sirsa","Makhu Shorani","November 2015",2.8
"2318","Sirsa","Mammer Khera-Pz","November 2015",19.34
"2319","Sirsa","Mangala-Pz","November 2015",67.87
"2320","Sirsa","Manjiyana","November 2015",NA
"2321","Sirsa","Mithri","November 2015",17.52
"2322","Sirsa","Nuhian Wali","November 2015",15.43
"2323","Sirsa","Odhan Pz","November 2015",15.37
"2324","Sirsa","Ottu 1(s)","November 2015",32.63
"2325","Sirsa","Panniwala Mota","November 2015",10.25
"2326","Sirsa","Phaggu-Pz","November 2015",5.06
"2327","Sirsa","Rasalia Khera","November 2015",19.55
"2328","Sirsa","Rori -DW","November 2015",9.93
"2329","Sirsa","Rupana","November 2015",1.72
"2330","Sirsa","Sadewala","November 2015",21.5
"2331","Sirsa","Sainpal-Pz","November 2015",32.46
"2332","Sirsa","Saktakhera","November 2015",3.94
"2333","Sirsa","Shergarh-DW","November 2015",8.27
"2334","Sirsa","Sherpura","November 2015",14.81
"2335","Sirsa","Sirsa-Pz","November 2015",37.16
"2336","Sirsa","Sri Jiwan Nagar-B","November 2015",44.85
"2337","Sirsa","Sukhchain-DW","November 2015",8.08
"2338","Sirsa","Taruwana","November 2015",8.12
"2339","Sirsa","Tejakhera","November 2015",5.35
"2340","Sirsa","Thiraj","November 2015",9.38
"2341","Sirsa","Tigri-DW","November 2015",6.75
"2342","Sonipat","Ahmadpur Majra-DW","November 2015",7.35
"2343","Sonipat","Ahulana","November 2015",3.6
"2344","Sonipat","Anandpur-Jarot-DW","November 2015",4.82
"2345","Sonipat","Anwali-Pz","November 2015",2.22
"2346","Sonipat","Bagru-DW","November 2015",2.45
"2347","Sonipat","Banwasa-DW","November 2015",3.91
"2348","Sonipat","Barauli-Pz","November 2015",0.92
"2349","Sonipat","Baroda Mor-DW","November 2015",2.56
"2350","Sonipat","Barona-DW","November 2015",2.34
"2351","Sonipat","Barswani- DW","November 2015",5.84
"2352","Sonipat","Barwasni Pz (s)","November 2015",5.41
"2353","Sonipat","Bega Pz","November 2015",10.04
"2354","Sonipat","Bhainswal","November 2015",2.4
"2355","Sonipat","Bhunderi","November 2015",2.22
"2356","Sonipat","Bichpuri1","November 2015",8
"2357","Sonipat","Bidhlan-DW","November 2015",2.74
"2358","Sonipat","Bohela","November 2015",1.98
"2359","Sonipat","Butana","November 2015",3.33
"2360","Sonipat","Chirana","November 2015",4.42
"2361","Sonipat","Chitana-DW","November 2015",4.03
"2362","Sonipat","Datauli-Pz","November 2015",26.7
"2363","Sonipat","Farmana","November 2015",6.95
"2364","Sonipat","Ganaur-Pz","November 2015",28.64
"2365","Sonipat","Gangana-DW","November 2015",2.01
"2366","Sonipat","Garhwal","November 2015",1.83
"2367","Sonipat","Gohana Pz","November 2015",18.05
"2368","Sonipat","Gorar-DW","November 2015",1.71
"2369","Sonipat","Jagsi","November 2015",1.05
"2370","Sonipat","Janti Khurd-Pz","November 2015",18
"2371","Sonipat","Jhakauli- Pz","November 2015",22.36
"2372","Sonipat","Juan-DW","November 2015",8.75
"2373","Sonipat","Kami- PZ","November 2015",NA
"2374","Sonipat","Kathura","November 2015",2.24
"2375","Sonipat","Kathura Pz","November 2015",1.41
"2376","Sonipat","Khanda-DW","November 2015",3.3
"2377","Sonipat","Khanpur Kalan-Pz","November 2015",2.86
"2378","Sonipat","KheoraPz","November 2015",27.4
"2379","Sonipat","Kheri Gujjar-Pz","November 2015",23.86
"2380","Sonipat","Ladpur-Pz","November 2015",9.88
"2381","Sonipat","Larsauli-Pz","November 2015",32.06
"2382","Sonipat","Lath","November 2015",1.23
"2383","Sonipat","Machhri","November 2015",3.75
"2384","Sonipat","Mahara","November 2015",8.99
"2385","Sonipat","Mattand-DW","November 2015",3.28
"2386","Sonipat","Mohana Pzm","November 2015",3.96
"2387","Sonipat","Mundlana DW","November 2015",4.77
"2388","Sonipat","Mundlana- Pz","November 2015",3.76
"2389","Sonipat","Murthal-Pz","November 2015",33.37
"2390","Sonipat","Nahri","November 2015",4.38
"2391","Sonipat","Nizaimpur","November 2015",1.89
"2392","Sonipat","Pinana","November 2015",5.19
"2393","Sonipat","Pipli-DW","November 2015",6.47
"2394","Sonipat","Pugthala-Pz","November 2015",5.48
"2395","Sonipat","Purkhas-Pz","November 2015",NA
"2396","Sonipat","Rai-Bahalgarh-Pz","November 2015",NA
"2397","Sonipat","Rasoi Pz","November 2015",14.06
"2398","Sonipat","Rathdhana-Pz","November 2015",22.94
"2399","Sonipat","Rukhi-Pz","November 2015",1.6
"2400","Sonipat","Safiabad-Pz","November 2015",8.52
"2401","Sonipat","Sisnah","November 2015",5.4
"2402","Sonipat","Sonepat","November 2015",27.85
"2403","Sonipat","Tihar Malikpur-DW","November 2015",5.39
"2404","Yamunanagar","Amadalpur","November 2015",7.38
"2405","Yamunanagar","Antawa-Pz","November 2015",NA
"2406","Yamunanagar","Bari Kanari-Pz","November 2015",NA
"2407","Yamunanagar","Bhambauli-1 (m)","November 2015",18.06
"2408","Yamunanagar","Bilaspur DW","November 2015",3.56
"2409","Yamunanagar","Chamrori-Pz","November 2015",NA
"2410","Yamunanagar","Chhachrauli S","November 2015",13.3
"2411","Yamunanagar","Choli","November 2015",1.12
"2412","Yamunanagar","Damla-Pz","November 2015",NA
"2413","Yamunanagar","Dhaurang S","November 2015",14.68
"2414","Yamunanagar","Fatehpur-Pz","November 2015",NA
"2415","Yamunanagar","Jagadhri-Pz","November 2015",NA
"2416","Yamunanagar","Jhiwarheri S","November 2015",32.41
"2417","Yamunanagar","Khizrabad","November 2015",14.7
"2418","Yamunanagar","Mustafabad DW","November 2015",7.55
"2419","Yamunanagar","Mustafabad-Pz","November 2015",12.35
"2420","Yamunanagar","Nagal Patti-DW","November 2015",NA
"2421","Yamunanagar","Naggal-S","November 2015",5.09
"2422","Yamunanagar","Radaur S","November 2015",14.68
"2423","Yamunanagar","Ramgarh-DW","November 2015",NA
"2424","Yamunanagar","Rasulpur","November 2015",NA
"2425","Yamunanagar","Rasulpur DW","November 2015",6.49
"2426","Yamunanagar","Sabri","November 2015",5.28
"2427","Yamunanagar","Sadhaura","November 2015",NA
"2428","Yamunanagar","Sadhaura DW","November 2015",6.31
"2429","Yamunanagar","Sadhaura S","November 2015",6.41
"2430","Yamunanagar","Salehpur-DW","November 2015",NA
"2431","Yamunanagar","Shadipur","November 2015",5.6
"2432","Yamunanagar","Tala Kaur S","November 2015",NA
"2433","Yamunanagar","Tehi-Pz","November 2015",NA
"2434","Ambala","Ambala Cantt","January 2016",NA
"2435","Ambala","Ambala Cantt-Pz","January 2016",NA
"2436","Ambala","Ambala City-DW","January 2016",NA
"2437","Ambala","Balana","January 2016",NA
"2438","Ambala","Barara S","January 2016",NA
"2439","Ambala","Barara-Pz","January 2016",NA
"2440","Ambala","Bari Bassi-DW","January 2016",NA
"2441","Ambala","Bhuragnpur-DW","January 2016",NA
"2442","Ambala","Bhurewala-Pz","January 2016",NA
"2443","Ambala","Bichali Dhamouli-Pz","January 2016",NA
"2444","Ambala","Binjal Pur-DW","January 2016",NA
"2445","Ambala","Boh-DW","January 2016",NA
"2446","Ambala","Budhha Khera-DW","January 2016",NA
"2447","Ambala","Bullana- DW","January 2016",NA
"2448","Ambala","Chhapra-DW","January 2016",NA
"2449","Ambala","Churmastpur-DW","January 2016",NA
"2450","Ambala","Dhanaura","January 2016",3.75
"2451","Ambala","Dukheri-DW","January 2016",NA
"2452","Ambala","Hasanpur-DW","January 2016",NA
"2453","Ambala","Jansui-DW","January 2016",NA
"2454","Ambala","Jauli-DW","January 2016",NA
"2455","Ambala","Kakkar Majra-DW","January 2016",NA
"2456","Ambala","Kakru","January 2016",1.9
"2457","Ambala","Kalumazra-DW","January 2016",NA
"2458","Ambala","Kapoori At Saphera-PZ","January 2016",NA
"2459","Ambala","Khanahmadpur","January 2016",1.1
"2460","Ambala","Khanna Majra","January 2016",NA
"2461","Ambala","Mohra-DW","January 2016",NA
"2462","Ambala","Mulana","January 2016",NA
"2463","Ambala","Nanhera-DW","January 2016",NA
"2464","Ambala","Naraingarh","January 2016",NA
"2465","Ambala","Naraingarh-Pz","January 2016",NA
"2466","Ambala","Nasirpur-Pz","January 2016",NA
"2467","Ambala","Nikuwana-DW","January 2016",NA
"2468","Ambala","Panjokhra","January 2016",3.93
"2469","Ambala","Pinjola","January 2016",4.69
"2470","Ambala","Saha-Pz","January 2016",NA
"2471","Ambala","Salehpur-DW","January 2016",NA
"2472","Ambala","Shahpur-DW","January 2016",NA
"2473","Ambala","Shahzadpur","January 2016",NA
"2474","Ambala","Shahzadpur-Pz","January 2016",NA
"2475","Ambala","Sohana-DW","January 2016",NA
"2476","Ambala","Tandwal-DW","January 2016",NA
"2477","Ambala","Tejan-DW","January 2016",NA
"2478","Ambala","Tharwa-DW","January 2016",NA
"2479","Ambala","Ugala S","January 2016",NA
"2480","Bhiwani","Adampur","January 2016",NA
"2481","Bhiwani","Alak Pura-DW","January 2016",NA
"2482","Bhiwani","Alampur-DW","January 2016",NA
"2483","Bhiwani","Badala","January 2016",NA
"2484","Bhiwani","Bajina","January 2016",12.68
"2485","Bhiwani","Bamla","January 2016",6.88
"2486","Bhiwani","Baundkalan","January 2016",2.28
"2487","Bhiwani","Bhawani khera DW","January 2016",NA
"2488","Bhiwani","Bhawani Khera Pz","January 2016",NA
"2489","Bhiwani","Bhiwani","January 2016",NA
"2490","Bhiwani","Bohal","January 2016",5.65
"2491","Bhiwani","Chirya","January 2016",16.71
"2492","Bhiwani","Dadri","January 2016",NA
"2493","Bhiwani","Dadri-Pz","January 2016",NA
"2494","Bhiwani","Dhanana","January 2016",0.84
"2495","Bhiwani","Gopi","January 2016",NA
"2496","Bhiwani","Gurera","January 2016",15.96
"2497","Bhiwani","Gurera-pz","January 2016",NA
"2498","Bhiwani","Haluwas","January 2016",3.91
"2499","Bhiwani","Hetampur","January 2016",NA
"2500","Bhiwani","Imlota","January 2016",NA
"2501","Bhiwani","Isharwal","January 2016",NA
"2502","Bhiwani","Jhumpa","January 2016",NA
"2503","Bhiwani","Jhumpa Kalan","January 2016",26.69
"2504","Bhiwani","Jitwanwas-DW","January 2016",NA
"2505","Bhiwani","Juikalan","January 2016",NA
"2506","Bhiwani","Juikalan Pz","January 2016",NA
"2507","Bhiwani","Kairu-Pz","January 2016",NA
"2508","Bhiwani","Kaloud PZM","January 2016",NA
"2509","Bhiwani","Kasni kalan","January 2016",NA
"2510","Bhiwani","Lachhmanpur","January 2016",NA
"2511","Bhiwani","Lohani","January 2016",8.89
"2512","Bhiwani","Manhairu","January 2016",NA
"2513","Bhiwani","Mehra-DW","January 2016",NA
"2514","Bhiwani","Mehrana","January 2016",NA
"2515","Bhiwani","Miran","January 2016",NA
"2516","Bhiwani","Miran abd","January 2016",11.63
"2517","Bhiwani","Miran-Pz","January 2016",NA
"2518","Bhiwani","Nayaatela","January 2016",NA
"2519","Bhiwani","Paju","January 2016",NA
"2520","Bhiwani","Pataudi Khurd","January 2016",NA
"2521","Bhiwani","Pehladgarh-DW","January 2016",NA
"2522","Bhiwani","Riwasa-DW","January 2016",NA
"2523","Bhiwani","Runhat-DW","January 2016",NA
"2524","Bhiwani","Sagban","January 2016",NA
"2525","Bhiwani","Sangwan PZM","January 2016",NA
"2526","Bhiwani","Sanwar","January 2016",NA
"2527","Bhiwani","Singhani-pz","January 2016",NA
"2528","Bhiwani","Sirsa-DW","January 2016",NA
"2529","Bhiwani","Siwani","January 2016",13.3
"2530","Bhiwani","Sui","January 2016",2.75
"2531","Bhiwani","Sungarpur","January 2016",NA
"2532","Bhiwani","Tigrana-DW","January 2016",NA
"2533","Bhiwani","Tosham","January 2016",4.7
"2534","Bhiwani","Tosham-Pz","January 2016",NA
"2535","Bhiwani","Unn-DW","January 2016",NA
"2536","Faridabad","Achheja","January 2016",NA
"2537","Faridabad","Badraun","January 2016",NA
"2538","Faridabad","Baghaula","January 2016",NA
"2539","Faridabad","Ballabhgarh","January 2016",28.15
"2540","Faridabad","Bamnikhera","January 2016",9.65
"2541","Faridabad","Banchari-DW","January 2016",NA
"2542","Faridabad","Barauli-Pz","January 2016",NA
"2543","Faridabad","Bazida Pahar-DW","January 2016",NA
"2544","Faridabad","Bhiduki-DW","January 2016",NA
"2545","Faridabad","Bhopani","January 2016",19.92
"2546","Faridabad","Bibipur-DW","January 2016",NA
"2547","Faridabad","Dighaut","January 2016",10.95
"2548","Faridabad","Gulawad-DW","January 2016",NA
"2549","Faridabad","Hasan pur","January 2016",NA
"2550","Faridabad","Hathin","January 2016",9.28
"2551","Faridabad","Hodel","January 2016",11.7
"2552","Faridabad","Jawan- Pz","January 2016",NA
"2553","Faridabad","Khambi","January 2016",NA
"2554","Faridabad","Kheri Jamalpur-DW","January 2016",NA
"2555","Faridabad","Kot","January 2016",NA
"2556","Faridabad","Lakhnaka","January 2016",NA
"2557","Faridabad","Lalwa","January 2016",NA
"2558","Faridabad","Mandkola","January 2016",NA
"2559","Faridabad","Manjhawali-DW","January 2016",NA
"2560","Faridabad","Nangal Jat-DW","January 2016",NA
"2561","Faridabad","Pali2","January 2016",16.65
"2562","Faridabad","Palwal","January 2016",6.95
"2563","Faridabad","Palwal-Pz","January 2016",NA
"2564","Faridabad","Pehladpur-Pz","January 2016",NA
"2565","Faridabad","Pelak-Pz","January 2016",NA
"2566","Faridabad","Phulwari-DW","January 2016",NA
"2567","Faridabad","Pirgarhi- Pz","January 2016",NA
"2568","Faridabad","Rasul Pur","January 2016",7.44
"2569","Faridabad","Sanped-DW","January 2016",NA
"2570","Faridabad","Sarai-DW","January 2016",NA
"2571","Faridabad","Sikri1","January 2016",5.6
"2572","Faridabad","Tumsara","January 2016",5.4
"2573","Fatehabad","Location","January 2016",NA
"2574","Fatehabad","Aharwan S","January 2016",46
"2575","Fatehabad","Badopal","January 2016",1.15
"2576","Fatehabad","Bhattukalan","January 2016",NA
"2577","Fatehabad","Bhattukalan1","January 2016",NA
"2578","Fatehabad","Bhattukalan-Pz","January 2016",NA
"2579","Fatehabad","Bhodiakhera","January 2016",NA
"2580","Fatehabad","Bhuna","January 2016",NA
"2581","Fatehabad","Chindhar-DW","January 2016",NA
"2582","Fatehabad","Dayar1","January 2016",6.3
"2583","Fatehabad","Dhangar-DW","January 2016",NA
"2584","Fatehabad","Dhingsara","January 2016",9.45
"2585","Fatehabad","Gorakhpur-DW","January 2016",2.43
"2586","Fatehabad","Jandli Kalan","January 2016",7.62
"2587","Fatehabad","Kajal Heri-DW","January 2016",2.55
"2588","Fatehabad","Kanhari-Pz","January 2016",18.19
"2589","Fatehabad","Khara Kheri-DW","January 2016",NA
"2590","Fatehabad","Machiwali-DW","January 2016",6.1
"2591","Fatehabad","Mehu Wala Pz","January 2016",5.72
"2592","Fatehabad","Munshiwali-Pz","January 2016",NA
"2593","Fatehabad","Nagpur- Pz","January 2016",24.8
"2594","Fatehabad","Nahla","January 2016",7.05
"2595","Fatehabad","Nangla-DW","January 2016",7.47
"2596","Fatehabad","Nikuwana-Pz","January 2016",37.16
"2597","Fatehabad","Pilimudari","January 2016",5.87
"2598","Fatehabad","Ratia -Pz","January 2016",45.9
"2599","Fatehabad","Ratta Khera-Pz","January 2016",34.1
"2600","Fatehabad","Sadalpur","January 2016",6.98
"2601","Fatehabad","Samain","January 2016",6.48
"2602","Fatehabad","Shekhpur Daroli-DW","January 2016",5.92
"2603","Fatehabad","Tohana","January 2016",16.35
"2604","Gurgaon","Agaon-Pz","January 2016",NA
"2605","Gurgaon","Akaira","January 2016",5.1
"2606","Gurgaon","Akbarpur","January 2016",NA
"2607","Gurgaon","Aminabad-DW","January 2016",NA
"2608","Gurgaon","Badsahapur Ew","January 2016",NA
"2609","Gurgaon","Bandhwari","January 2016",20.45
"2610","Gurgaon","Basonda Tripati-Pz","January 2016",NA
"2611","Gurgaon","Bhadas-DW","January 2016",NA
"2612","Gurgaon","Bhondsi Ew","January 2016",NA
"2613","Gurgaon","Bhora Kalan-Pz","January 2016",NA
"2614","Gurgaon","Bilaspur-Pz","January 2016",NA
"2615","Gurgaon","Budehra-DW","January 2016",NA
"2616","Gurgaon","Chandu Tikly","January 2016",11.23
"2617","Gurgaon","Daultabad-Pz","January 2016",NA
"2618","Gurgaon","Farrukh Nagar-Pz","January 2016",NA
"2619","Gurgaon","Fazilpur Badli-Pz","January 2016",26.25
"2620","Gurgaon","Firozepur Jhirka","January 2016",13.55
"2621","Gurgaon","Gangola-DW","January 2016",NA
"2622","Gurgaon","Gudhana-Pz","January 2016",NA
"2623","Gurgaon","Gulaltha","January 2016",NA
"2624","Gurgaon","Gurgaon Pz","January 2016",39.17
"2625","Gurgaon","Harchandpur Pz","January 2016",NA
"2626","Gurgaon","Indri","January 2016",NA
"2627","Gurgaon","Jamalpur-Pz","January 2016",NA
"2628","Gurgaon","Jaraon Pz","January 2016",13.65
"2629","Gurgaon","Jhandu Sarai-Pz","January 2016",NA
"2630","Gurgaon","Kadipur","January 2016",24
"2631","Gurgaon","Kasan","January 2016",36.7
"2632","Gurgaon","Khera Khurrampur-Pz","January 2016",NA
"2633","Gurgaon","Kherla","January 2016",36
