"","X","Year","District","Block","Crop","Yield"
"403",3572,2016,"D13","B62","Paddy",-0.123645537611275
"404",3573,2016,"D13","B63","Paddy",-0.398525608620908
"405",3574,2016,"D13","B64","Paddy",0.204734681447213
"406",3575,2016,"D13","B65","Paddy",-0.17253360393178
"407",3576,2016,"D15","B66","Paddy",-0.161464607783741
"408",3577,2016,"D15","B67","Paddy",-0.215887172178266
"409",3578,2016,"D15","B68","Paddy",-0.279533900029489
"410",3579,2016,"D15","B69","Paddy",-0.0258694049702642
"411",3580,2016,"D15","B70","Paddy",-0.313663304819276
"412",3581,2016,"D9","B71","Paddy",1.05704738484621
"413",3582,2016,"D9","B72","Paddy",1.68798016528443
"414",3583,2016,"D9","B73","Paddy",1.10685786751239
"415",3584,2016,"D9","B74","Paddy",0.561709807221469
"416",3585,2016,"D9","B75","Paddy",0.218570926632262
"417",3586,2016,"D9","B76","Paddy",0.0506911517203383
"418",3587,2016,"D10","B77","Paddy",1.2350737395605
"419",3588,2016,"D10","B78","Paddy",1.59297128168043
"420",3589,2016,"D10","B79","Paddy",0.918684932995724
"421",3590,2016,"D10","B80","Paddy",1.29687563472039
"422",3591,2016,"D10","B81","Paddy",1.42324667407716
"423",3592,2016,"D8","B82","Paddy",0.0774412257447657
"424",3593,2016,"D8","B83","Paddy",0.0516135680660083
"425",3594,2016,"D8","B84","Paddy",0.00457033443684284
"426",3595,2016,"D8","B85","Paddy",-0.108886876080556
"427",3596,2016,"D8","B86","Paddy",1.09947853674703
"428",3597,2016,"D8","B87","Paddy",1.94533432572633
"429",3598,2016,"D21","B88","Paddy",0.364312709248108
"430",3599,2016,"D21","B89","Paddy",1.03767664158714
"431",3600,2016,"D21","B90","Paddy",1.35037578276924
"432",3601,2016,"D21","B91","Paddy",0.95834883585953
"433",3602,2016,"D21","B92","Paddy",1.18895292227701
"434",3603,2016,"D21","B93","Paddy",0.804305306132655
"435",3604,2016,"D14","B94","Paddy",0.0220962450045711
"436",3605,2016,"D14","B6","Paddy",1.18065117516598
"437",3606,2016,"D14","B95","Paddy",1.04782322138951
"438",3607,2016,"D14","B96","Paddy",0.0792860584361056
"439",3608,2016,"D20","B97","Paddy",1.04597838869817
"440",3609,2016,"D20","B98","Paddy",1.16589251363526
"441",3610,2016,"D20","B99","Paddy",0.925141847415413
"442",3611,2016,"D20","B100","Paddy",1.25259965012823
"443",3612,2016,"D20","B101","Paddy",1.1308406924998
"444",3613,2016,"D20","B102","Paddy",0.643804861986091
"445",3614,2016,"D7","B103","Paddy",-0.488922410496559
"446",3615,2016,"D7","B104","Paddy",-0.418818768225646
"447",3616,2016,"D7","B105","Paddy",-0.487999994150889
"448",3617,2016,"D7","B106","Paddy",-0.328421966349995
"449",3618,2016,"D7","B107","Paddy",-0.489844826842229
"450",3619,2016,"D7","B108","Paddy",0.412278359222943
"451",3620,2016,"D7","B109","Paddy",-0.00557624536552617
"452",3621,2016,"D11","B110","Paddy",-2.59203167862395
"453",3622,2016,"D11","B111","Paddy",-2.59203167862395
"454",3623,2016,"D11","B123","Paddy",-2.59203167862395
"455",3624,2016,"D11","B112","Paddy",-2.59203167862395
"456",3625,2016,"D11","B113","Paddy",-2.59203167862395
"457",3626,2016,"D11","B122","Paddy",-2.59203167862395
"458",3627,2016,"D11","B121","Paddy",-2.59203167862395
"459",3628,2016,"D11","B114","Paddy",-2.59203167862395
"460",3629,2016,"D16","B115","Paddy",-0.48338791242254
"461",3630,2016,"D16","B116","Paddy",-0.836673372814115
"462",3631,2016,"D16","B117","Paddy",-0.820069878592057
"463",3632,2016,"D16","B118","Paddy",-2.59203167862395
"464",3633,2016,"D16","B119","Paddy",-2.59203167862395
